lon_a,lat_a,lon_b,lat_b,usage_count
-4.397368,40.772217,-3.9707,40.67816,1
-3.63602,38.09519,-3.32401,37.31801,1
-4.054693,40.250015,-3.9043,40.3581,1
-6.241166,40.01122,-4.054693,40.250015,1
-3.63602,38.09519,-3.0848,38.1156,1
-5.28121,37.70024,-3.74967,37.25109,1
-5.01401,38.07482,-3.74967,37.25109,1
-7.43809,41.94149,-5.545187,41.939728,1
-3.80493,43.46589,-2.16992,43.28444,1
-3.80493,43.46589,-2.4175,43.1151,1
-3.803417,40.1927,-3.67887,40.19081,1
-6.08845,40.03116,-3.803417,40.1927,1
-3.070556,43.323624,-2.998808,43.369793,1
-4.397368,40.772217,-3.67887,40.19081,1
-5.639297,40.945602,-3.67887,40.19081,1
-4.298971,38.662292,-3.67887,40.19081,1
-4.329278,43.333972,-4.066431,43.333588,1
-3.80493,43.46589,-3.739295,42.3011,1
-4.10734,38.68712,-3.67887,40.19081,1
-3.97448,39.67747,-3.67887,40.19081,1
-4.52406,42.00955,-3.80493,43.46589,1
-5.55835,42.64685,-5.216187,42.41799,1
-5.68416,43.29568,-3.80493,43.46589,1
-5.8508,43.43963,-3.80493,43.46589,1
-3.546863,39.96833,-2.15723,39.20735,1
-3.8744,36.75278,-3.556504,36.974392,1
-3.67887,40.19081,-2.280002,39.59617,1
-3.67887,40.19081,-2.158367,39.48435,1
-3.8744,36.75278,-3.3705,38.01328,1
-3.8744,36.75278,-3.61226,37.78627,1
-3.6892,41.67041,-1.52334,41.83176,1
-3.779008,37.192055,-3.74967,37.25109,1
-4.164194,38.029778,-3.74967,37.25109,1
-3.6892,41.67041,-2.94695,42.6865,1
-4.52406,42.00955,-3.6892,41.67041,1
-4.381176,38.016953,-4.36827,37.3269,1
-5.43574,43.48126,-4.329278,43.333972,1
-4.065552,43.333096,-3.702258,42.304417,1
-3.812343,41.130302,-3.696811,41.59416,1
-5.55835,42.64685,-3.702258,42.304417,1
-3.91509,40.0476,-3.6892,41.67041,1
-3.6892,41.67041,-3.67321,42.35664,1
-3.74967,37.25109,-1.85905,37.24345,1
-3.74967,37.25109,-2.20595,36.96655,1
-3.6892,41.67041,-3.245475,40.65465,1
-3.6892,41.67041,-2.46883,41.76401,1
-4.05077,38.03922,-3.74967,37.25109,1
-3.6892,41.67041,-2.45115,42.46615,1
-3.74967,37.25109,-3.605657,36.987034,1
-3.6892,41.67041,-1.72678,41.90475,1
-3.6892,41.67041,-1.64318,41.35353,1
-3.6892,41.67041,-2.043714,41.840675,1
-2.043714,41.840675,-1.676131,41.99307,1
-3.57041,41.6398,-2.421546,41.16891,1
-1.519394,41.83104,-0.87734,41.65606,1
-3.74967,37.25109,-3.61226,37.78627,1
-3.74967,37.25109,-3.61535,38.27559,1
-3.95776,37.76748,-3.74967,37.25109,1
-8.144087,42.930157,-7.454562,42.96586,1
-3.8744,36.75278,-3.63602,38.09519,1
-3.92301,37.4614,-3.8744,36.75278,1
-3.9043,40.3581,-3.566889,39.976889,1
-5.106366,38.81977,-3.66345,38.9069,1
-4.0671,40.50064,-3.66345,38.9069,1
-3.66345,38.9069,-3.38483,38.76211,1
-3.89047,38.96442,-3.61535,38.27559,1
-3.9043,40.3581,-3.89047,38.96442,1
-4.83076,39.96348,-3.89047,38.96442,1
-5.92513,38.53089,-3.89047,38.96442,1
-3.66345,38.9069,-2.067639,39.302389,1
-2.576845,39.864933,-1.753888,39.516518,1
-3.9043,40.3581,-2.13333,40.06667,1
-2.15628,39.48489,-0.37966,39.47391,1
-3.9043,40.3581,-3.60802,39.22085,1
-5.759097,39.42478,-4.939501,39.12897,1
-3.777263,37.19138,-3.63602,38.09519,1
-3.995296,39.95211,-3.9043,40.3581,1
-4.380841,38.010853,-3.63602,38.09519,1
-4.56123,37.01938,-3.63602,38.09519,1
-4.36827,37.3269,-3.63602,38.09519,1
-3.9043,40.3581,-3.82174,40.17092,1
-4.94205,41.51644,-3.9043,40.3581,1
-4.82411,41.5916,-3.9043,40.3581,1
-4.83076,39.96348,-3.9043,40.3581,1
-4.186213,39.03735,-3.9043,40.3581,1
-6.08845,40.03116,-3.9043,40.3581,1
-5.883288,39.45631,-5.759097,39.42478,1
-3.89047,38.96442,-2.15723,39.20735,1
-3.95776,37.76748,-3.8744,36.75278,1
-4.77275,37.89155,-3.894651,36.785168,1
-4.05077,38.03922,-3.8744,36.75278,1
-6.05601,42.45879,-3.67321,42.35664,1
-4.08237,37.59091,-3.8744,36.75278,1
-4.10266,36.78107,-3.894651,36.785168,1
-4.056714,37.181763,-3.8744,36.75278,1
-4.32245,37.6167,-3.894651,36.785168,1
-4.065552,43.333096,-3.67321,42.35664,1
-4.36827,37.3269,-3.894651,36.785168,1
-4.429885,36.898254,-3.8744,36.75278,1
-4.04972,36.76212,-3.8744,36.75278,1
-4.76686,37.38943,-3.8744,36.75278,1
-4.93122,37.67359,-3.894651,36.785168,1
-3.487595,39.35476,-2.13333,40.06667,1
-4.99123,36.48839,-3.894651,36.785168,1
-5.10311,37.2376,-3.894651,36.785168,1
-5.16709,36.74231,-3.894651,36.785168,1
-3.67321,42.35664,-3.61639,40.67882,1
-5.25026,36.37645,-3.894651,36.785168,1
-5.28121,37.70024,-3.894651,36.785168,1
-5.368439,36.758675,-3.894651,36.785168,1
-5.78093,37.18516,-3.894651,36.785168,1
-5.01401,38.07482,-3.894651,36.785168,1
-3.89047,38.96442,-2.15628,39.48489,1
-3.89047,38.96442,-1.85643,38.99424,1
-4.36827,37.3269,-3.58717,36.74277,1
-4.15129,37.16887,-3.58717,36.74277,1
-4.08237,37.59091,-3.13922,37.29932,1
-5.425827,36.87768,-4.10266,36.78107,1
-3.629012,37.090004,-3.584,37.11906,1
-4.10266,36.78107,-3.629012,37.090004,1
-2.79871,38.35735,-1.09713,38.86917,1
-2.044565,38.45115,-1.04877,38.06147,1
-2.79871,38.35735,-0.86568,38.6373,1
-4.051389,36.759167,-3.61226,37.78627,1
-4.10266,36.78107,-3.723148,38.14239,1
-4.10266,36.78107,-3.63602,38.09519,1
-4.10266,36.78107,-3.8744,36.75278,1
-4.10266,36.78107,-3.92301,37.4614,1
-2.79921,38.35758,-0.745934,38.877857,1
-1.758881,38.93806,-0.59416,38.9721,1
-4.10266,36.78107,-3.95776,37.76748,1
-4.15129,37.16887,-4.051389,36.759167,1
-4.32245,37.6167,-4.10266,36.78107,1
-4.429885,36.898254,-4.10266,36.78107,1
-5.106366,38.81977,-3.36991,38.99915,1
-4.76686,37.38943,-4.10266,36.78107,1
-5.10311,37.2376,-4.10266,36.78107,1
-5.16709,36.74231,-4.10266,36.78107,1
-3.67887,40.19081,-3.36991,38.99915,1
-3.775363,38.17689,-3.63602,38.09519,1
-3.36991,38.99915,-3.304787,38.962147,1
-4.739446,37.60982,-4.10266,36.78107,1
-5.368439,36.758675,-4.10266,36.78107,1
-2.044565,38.45115,-1.41987,38.23998,1
-2.044565,38.45115,-1.49014,38.04095,1
-4.051389,36.759167,-3.3705,38.01328,1
-5.92513,38.53089,-4.361717,37.55261,1
-5.26667,38.3,-4.08237,37.59091,1
-3.38483,38.76211,-2.15723,39.20735,1
-5.28121,37.70024,-4.08237,37.59091,1
-3.304787,38.962147,-2.13333,40.06667,1
-5.446,36.67777,-4.361717,37.55261,1
-5.52751,37.65896,-4.08237,37.59091,1
-4.4885,37.27477,-4.08237,37.59091,1
-3.38483,38.76211,-2.15628,39.48489,1
-5.64485,36.85979,-4.08237,37.59091,1
-4.900858,38.126163,-4.08237,37.59091,1
-5.82472,37.61032,-4.08237,37.59091,1
-4.84827,38.37906,-3.3705,38.01328,1
-4.051389,36.759167,-3.13922,37.29932,1
-4.63805,37.58627,-4.164194,38.029778,1
-4.380841,38.010853,-3.3705,38.01328,1
-4.36827,37.3269,-3.3705,38.01328,1
-6.04589,37.37281,-4.08237,37.59091,1
-4.08237,37.59091,-3.3705,38.01328,1
-3.723177,38.142353,-3.61535,38.27559,1
-6.07529,36.92077,-4.361717,37.55261,1
-6.55231,37.38605,-4.361717,37.55261,1
-3.637788,37.52801,-3.3705,38.01328,1
-3.3705,38.01328,-1.7985,38.09242,1
-4.10266,36.78107,-3.32401,37.31801,1
-5.45403,37.12084,-4.10266,36.78107,1
-5.74951,37.37301,-4.10266,36.78107,1
-4.05077,38.03922,-3.58717,36.74277,1
-5.78093,37.18516,-4.10266,36.78107,1
-3.33813,39.62367,-2.15628,39.48489,1
-4.397368,40.772217,-3.32894,40.55274,1
-5.54064,39.89158,-3.32894,40.55274,1
-4.91413,41.31239,-3.32894,40.55274,1
-0.745934,38.877857,-0.544191,39.01686,1
-1.523313,41.83176,-1.13716,42.12632,1
-3.936024,40.700356,-3.32894,40.55274,1
-3.6892,41.67041,-3.32894,40.55274,1
-3.67321,42.35664,-3.32894,40.55274,1
-4.097522,40.965427,-3.57041,41.6398,1
-3.70457,41.573154,-1.686601,41.993565,1
-3.32894,40.55274,-3.00731,40.00851,1
-3.70457,41.573154,-1.72678,41.90475,1
-4.094488,40.967896,-2.46883,41.76401,1
-4.11839,40.94808,-4.094488,40.967896,1
-3.32894,40.55274,-1.64318,41.35353,1
-4.11839,40.94808,-3.6,40.4,1
-4.11839,40.94808,-3.61639,40.67882,1
-6.423251,37.348347,-4.056735,37.18175,1
-4.097522,40.965427,-3.6892,41.67041,1
-4.02263,39.8581,-4.010892,39.909615,1
-4.52406,42.00955,-4.11839,40.94808,1
-4.72353,41.65541,-4.11839,40.94808,1
-4.164194,38.029778,-3.13922,37.29932,1
-5.76341,40.38641,-4.11839,40.94808,1
-3.33813,39.62367,-2.156278,39.484889,1
-4.4885,37.27477,-4.10734,38.68712,1
-3.33813,39.62367,-1.09713,38.86917,1
-3.89047,38.96442,-3.33813,39.62367,1
-5.01401,38.07482,-4.10266,36.78107,1
-3.36991,38.99915,-2.067639,39.302389,1
-6.04589,37.37281,-4.10266,36.78107,1
-3.36991,38.99915,-1.70096,38.5106,1
-1.758881,38.93806,-1.09713,38.86917,1
-3.36991,38.99915,-2.15628,39.48489,1
-5.758479,39.91985,-3.33813,39.62367,1
-4.298971,38.662292,-3.33813,39.62367,1
-4.62873,38.32277,-3.33813,39.62367,1
-4.10734,38.68712,-3.33813,39.62367,1
-3.9043,40.3581,-3.33813,39.62367,1
-3.587222,39.99045,-3.33813,39.62367,1
-5.52751,37.65896,-4.32381,38.2703,1
-3.6,40.4,-3.587198,39.990463,1
-4.3232,38.03801,-4.10266,36.78107,1
-4.555193,37.675327,-4.32381,38.2703,1
-4.76686,37.38943,-4.10734,38.68712,1
-4.77275,37.89155,-4.32381,38.2703,1
-4.93122,37.67359,-4.32381,38.2703,1
-5.10311,37.2376,-4.32381,38.2703,1
-3.33813,39.62367,-1.70096,38.5106,1
-5.28121,37.70024,-4.10734,38.68712,1
-3.33813,39.62367,-1.2,39.56667,1
-4.380841,38.010853,-4.10734,38.68712,1
-5.10311,37.2376,-4.08237,37.59091,1
-4.99123,36.48839,-4.361717,37.55261,1
-3.38483,38.76211,-3.04165,39.59369,1
-4.84827,38.37906,-4.08237,37.59091,1
-4.49976,36.62035,-3.584,37.11906,1
-4.10266,36.78107,-3.584,37.11906,1
-4.05077,38.03922,-3.584,37.11906,1
-3.95776,37.76748,-3.584,37.11906,1
-3.619578,37.215015,-3.584,37.11906,1
-3.619578,37.215015,-3.0848,38.1156,1
-4.10734,38.68712,-4.05077,38.03922,1
-3.777263,37.19138,-3.637788,37.52801,1
-3.584,37.11906,-2.20595,36.96655,1
-4.49976,36.62035,-4.381176,38.016953,1
-3.584,37.11906,-2.958882,37.1872,1
-4.75639,36.65947,-4.380841,38.010853,1
-4.76686,37.38943,-4.05077,38.03922,1
-3.027261,37.39333,-1.31493,37.5992,1
-5.28121,37.70024,-4.05077,38.03922,1
-0.691422,38.897007,-0.514762,39.57606,1
-4.164194,38.029778,-4.05077,38.03922,1
-4.4885,37.27477,-4.381176,38.016953,1
-5.74951,37.37301,-4.380841,38.010853,1
-5.78093,37.18516,-4.05077,38.03922,1
-5.82472,37.61032,-4.05077,38.03922,1
-6.07529,36.92077,-4.381176,38.016953,1
-6.30097,37.30337,-4.380841,38.010853,1
-4.84827,38.37906,-3.53196,39.46823,1
-6.55231,37.38605,-4.381176,38.016953,1
-4.56123,37.01938,-3.584,37.11906,1
-4.62873,38.32277,-3.621102,37.215084,1
-3.621102,37.215084,-3.584,37.11906,1
-0.745934,38.877857,-0.514762,39.57606,1
-3.95776,37.76748,-3.58717,36.74277,1
-3.92301,37.4614,-3.58717,36.74277,1
-3.61226,37.78627,-3.58717,36.74277,1
-3.58717,36.74277,-3.3705,38.01328,1
-3.58717,36.74277,-3.0848,38.1156,1
-4.007656,39.913914,-3.6,40.4,1
-3.58717,36.74277,-3.32401,37.31801,1
-4.02263,39.8581,-3.61535,38.27559,1
-3.58717,36.74277,-2.14949,37.38856,1
-4.007656,39.913914,-3.61639,40.67882,1
-3.58717,36.74277,-1.58289,37.4063,1
-4.02263,39.8581,-3.9043,40.3581,1
-4.76686,37.38943,-3.584,37.11906,1
-4.02263,39.8581,-3.9707,40.67816,1
-4.0671,40.50064,-4.02263,39.8581,1
-6.08845,40.03116,-4.02263,39.8581,1
-6.789409,37.334072,-5.500389,37.270056,1
-3.070556,43.323624,-2.398028,42.692352,1
-5.01401,38.07482,-3.584,37.11906,1
-3.070556,43.323624,-2.98313,43.37891,1
-4.52406,42.00955,-4.04785,43.34943,1
-5.28121,37.70024,-3.584,37.11906,1
-5.8508,43.43963,-4.04785,43.34943,1
-3.637788,37.52801,-3.32401,37.31801,1
-4.62873,38.32277,-3.53196,39.46823,1
-4.11839,40.94808,-3.53196,39.46823,1
-4.0671,40.50064,-3.53196,39.46823,1
-4.08237,37.59091,-3.777263,37.19138,1
-4.08237,37.59091,-3.918278,37.751722,1
-3.03398,43.30235,-2.996531,43.372726,1
-3.45757,43.44386,-2.96204,43.14322,1
-3.070556,43.323624,-2.94695,42.6865,1
-3.45757,43.44386,-2.899242,42.952877,1
-3.070556,43.323624,-2.45115,42.46615,1
-3.45757,43.44386,-2.4175,43.1151,1
-3.45757,43.44386,-2.16992,43.28444,1
-3.45757,43.44386,-2.819914,42.95543,1
-3.45757,43.44386,-1.96521,42.30506,1
-3.45757,43.44386,-1.90234,43.31195,1
-4.36827,37.3269,-4.08237,37.59091,1
-4.08237,37.59091,-2.79867,38.35731,1
-4.49976,36.62035,-4.08237,37.59091,1
-4.62873,38.32277,-4.08237,37.59091,1
-4.75639,36.65947,-4.08237,37.59091,1
-4.77275,37.89155,-4.08237,37.59091,1
-5.758479,39.91985,-3.487595,39.35476,1
-5.54064,39.89158,-3.487595,39.35476,1
-3.9043,40.3581,-3.304787,38.962147,1
-3.66345,38.9069,-3.336978,38.973827,1
-3.60802,39.22085,-3.38483,38.76211,1
-3.38483,38.76211,-3.36991,38.99915,1
-3.38483,38.76211,-3.33813,39.62367,1
-3.918278,37.751722,-3.3705,38.01328,1
-4.136094,40.184185,-4.0671,40.50064,1
-3.9043,40.3581,-3.53196,39.46823,1
-4.0671,40.50064,-3.12492,39.40463,1
-3.67887,40.19081,-3.53196,39.46823,1
-3.6,40.4,-3.53196,39.46823,1
-3.53196,39.46823,-3.38483,38.76211,1
-4.0671,40.50064,-2.158367,39.48435,1
-4.0671,40.50064,-2.15628,39.48489,1
-4.0671,40.50064,-2.156278,39.484889,1
-4.0671,40.50064,-2.280002,39.59617,1
-4.0671,40.50064,-2.00191,41.311134,1
-4.0671,40.50064,-3.286111,40.166778,1
-4.0671,40.50064,-2.13333,40.06667,1
-3.53196,39.46823,-2.067639,39.302389,1
-3.53196,39.46823,-2.15628,39.48489,1
-4.52406,42.00955,-3.45757,43.44386,1
-4.02263,39.8581,-3.995296,39.95211,1
-7.43809,41.94149,-5.216187,42.41799,1
-4.94205,41.51644,-4.0671,40.50064,1
-5.68416,43.29568,-3.45757,43.44386,1
-5.67826,42.00249,-4.474476,42.391743,1
-5.55835,42.64685,-4.474476,42.391743,1
-4.614996,40.95703,-4.52406,42.00955,1
-4.82411,41.5916,-4.0671,40.50064,1
-4.186213,39.03735,-4.0671,40.50064,1
-5.76341,40.38641,-4.0671,40.50064,1
-4.0671,40.50064,-4.054693,40.250015,1
-3.45757,43.44386,-2.63165,42.25568,1
-3.32894,40.55274,-2.46883,41.76401,1
-4.83076,39.96348,-3.66345,38.9069,1
-2.45115,42.46615,-1.995539,42.662083,1
-1.72678,41.90475,-1.379997,41.488125,1
-1.60735,42.8323,-1.289293,41.516155,1
-1.60452,42.06166,-1.289293,41.516155,1
-1.64318,41.35353,-1.13716,42.12632,1
-1.333968,41.06982,-1.10646,40.3456,1
-1.64318,41.35353,-0.87734,41.65606,1
-1.64318,41.35353,-0.831585,41.76181,1
-1.64318,41.35353,-0.36607,42.51924,1
-1.64318,41.35353,0.19406,41.91084,1
-5.78093,37.18516,-4.76686,37.38943,1
-1.333968,41.06982,-0.124249,39.8985,1
-5.78093,37.18516,-4.84827,38.37906,1
-1.64318,41.35353,0.62218,41.61674,1
-1.289293,41.516155,0.81094,41.79117,1
-1.289293,41.516155,1.163606,41.377373,1
-1.289293,41.516155,0.957506,41.853386,1
-5.78093,37.18516,-5.425827,36.87768,1
-1.289293,41.516155,0.91401,41.630672,1
-5.78093,37.18516,-4.900858,38.126163,1
-5.78093,37.18516,-5.38452,36.20983,1
-5.78093,37.18516,-5.446,36.67777,1
-4.134926,42.986446,-2.894425,43.189816,1
-2.96204,43.14322,-2.868487,42.96593,1
-5.78093,37.18516,-5.60695,36.01393,1
-2.46883,41.76401,-1.634673,42.776344,1
-1.64318,41.35353,-1.379997,41.488125,1
-1.96521,42.30506,-1.289293,41.516155,1
-4.703472,39.988556,-4.28349,39.98195,1
-4.91413,41.31239,-2.994463,40.774384,1
-5.74951,37.37301,-5.38452,36.20983,1
-5.74951,37.37301,-5.60695,36.01393,1
-6.654096,38.164753,-5.74951,37.37301,1
-6.97061,38.87789,-5.74951,37.37301,1
-7.20433,37.25482,-5.74951,37.37301,1
-4.369998,41.623886,-4.258888,41.64033,1
-5.744583,40.36934,-3.6,40.4,1
-5.744583,40.36934,-3.61639,40.67882,1
-5.76341,40.38641,-4.94205,41.51644,1
-5.55835,42.64685,-3.58446,42.22835,1
-5.034033,40.574833,-3.9043,40.3581,1
-5.744583,40.36934,-4.0671,40.50064,1
-2.404372,41.189228,-2.13333,40.06667,1
-4.258472,41.638935,-4.123959,41.59983,1
-4.26251,41.62972,-4.258472,41.638935,1
-4.72353,41.65541,-4.26251,41.62972,1
-6.402026,39.556885,-5.702898,38.259697,1
-5.801292,39.818695,-5.76341,40.38641,1
-5.744583,40.36934,-5.67826,42.00249,1
-5.90841,39.15127,-5.76341,40.38641,1
-6.53333,40.6,-5.76341,40.38641,1
-6.61785,38.90839,-5.76341,40.38641,1
-5.78093,37.18516,-3.92301,37.4614,1
-1.744144,42.862675,-1.289293,41.516155,1
-1.995539,42.662083,-1.60735,42.8323,1
-1.8312,42.91915,-1.60735,42.8323,1
-4.056735,37.18175,-3.779008,37.192055,1
-1.96521,42.30506,-1.634673,42.776344,1
-1.60452,42.06166,-0.4087,42.13615,1
-1.60452,42.06166,-0.13333,41.05,1
-1.60452,42.06166,0.34894,41.52294,1
-1.60452,42.06166,-0.06765,41.24909,1
-5.79344,43.61517,-5.67826,42.00249,1
-5.79344,43.61517,-5.665556,42.235,1
0.519,41.533722,2.252292,41.557182,1
-4.616153,39.083492,-2.60119,39.26992,1
-4.616153,39.083492,-3.02156,39.15759,1
-5.832583,39.565056,-5.7974,38.97655,1
-5.7974,38.97655,-4.10734,38.68712,1
-5.7974,38.97655,-5.620908,38.86172,1
-1.926424,37.182285,-1.58289,37.4063,1
-5.7974,38.97655,-4.84827,38.37906,1
-3.13922,37.29932,-1.58289,37.4063,1
-1.70096,38.5106,-1.58289,37.4063,1
-1.58289,37.4063,-1.49014,38.04095,1
-1.58289,37.4063,-1.41987,38.23998,1
-1.2,39.56667,-0.662682,38.929626,1
-1.58289,37.4063,-1.11468,38.61365,1
-1.58289,37.4063,-1.09713,38.86917,1
-1.58289,37.4063,-1.04877,38.06147,1
-5.7974,38.97655,-5.758479,39.91985,1
-6.53603,39.98406,-5.7974,38.97655,1
-1.58289,37.4063,-0.86568,38.6373,1
-5.79344,43.61517,-4.6172,42.34131,1
-1.60735,42.8323,-1.60452,42.06166,1
-1.60452,42.06166,-1.237246,41.54008,1
-6.34292,38.91802,-5.78093,37.18516,1
-1.90234,43.31195,-1.60735,42.8323,1
-1.676131,41.99307,-1.634673,42.776344,1
-1.67446,42.52687,-1.634673,42.776344,1
-1.675974,42.20028,-1.60452,42.06166,1
-1.665235,42.493904,-1.634673,42.776344,1
-1.665235,42.493904,-1.574121,42.32068,1
-1.574121,42.32068,-1.13716,42.12632,1
-1.618889,42.79972,-1.203379,42.62066,1
-1.618889,42.79972,-0.36607,42.51924,1
-1.634673,42.776344,0.19406,41.91084,1
-1.675974,42.20028,-1.600367,42.01257,1
-6.40747,38.68316,-5.78093,37.18516,1
-1.90234,43.31195,-1.60452,42.06166,1
-2.897381,43.190346,-1.600367,42.01257,1
-6.423251,37.348347,-6.270861,38.094639,1
-2.996531,43.372726,-1.631,42.0364,1
-2.96204,43.14322,-1.631,42.0364,1
-5.770646,42.69129,-3.740319,42.3005,1
-2.45115,42.46615,-1.631,42.0364,1
-2.03687,42.916824,-1.60452,42.06166,1
-1.8312,42.91915,-1.60452,42.06166,1
-5.79344,43.61517,-3.80493,43.46589,1
-1.60452,42.06166,-1.347556,40.78518,1
-2.096009,42.589195,-1.60452,42.06166,1
1.604189,41.57993,1.703532,41.45214,1
-0.857265,42.599594,0.957506,41.853386,1
-1.203379,42.62066,0.62218,41.61674,1
-5.74951,37.37301,-5.10311,37.2376,1
-5.89772,42.30026,-5.62723,40.95065,1
-6.08845,40.03116,-5.62723,40.95065,1
-6.37224,39.47649,-5.62723,40.95065,1
-5.767766,42.690834,-5.62723,40.95065,1
-6.53333,40.6,-5.62723,40.95065,1
-2.98313,43.37891,-1.676131,41.99307,1
-6.53603,39.98406,-5.62723,40.95065,1
-7.275459,42.475483,-5.755833,41.798333,1
-5.64485,36.85979,-3.8744,36.75278,1
-2.67268,42.84998,-1.676131,41.99307,1
-2.45115,42.46615,-1.686601,41.993565,1
-5.64485,36.85979,-4.10266,36.78107,1
-1.675074,42.200317,-1.67446,42.52687,1
-1.72678,41.90475,-1.64318,41.35353,1
-1.72678,41.90475,-1.60452,42.06166,1
-5.64485,36.85979,-4.56123,37.01938,1
-5.64485,36.85979,-4.75639,36.65947,1
-1.523313,41.83176,-0.831585,41.76181,1
-5.64485,36.85979,-4.93122,37.67359,1
-1.519394,41.83104,-0.36607,42.51924,1
-1.523313,41.83176,0.34894,41.52294,1
-1.52334,41.83176,0.62218,41.61674,1
-5.763761,36.45457,-5.64485,36.85979,1
-6.257967,38.08397,-5.64485,36.85979,1
-4.32245,37.6167,-3.320162,38.06034,1
-5.76341,40.38641,-5.62723,40.95065,1
-6.379164,38.885178,-6.276139,39.882972,1
-5.74456,41.50633,-5.62723,40.95065,1
-1.7985,38.09242,-1.313417,37.912167,1
-4.08237,37.59091,-2.434524,37.95726,1
-3.92301,37.4614,-2.434524,37.95726,1
-3.74967,37.25109,-1.7985,38.09242,1
-6.55231,37.38605,-5.716139,36.43775,1
-3.584,37.11906,-1.7985,38.09242,1
-1.918196,39.261654,-1.7985,38.09242,1
-4.112466,41.612,-3.878592,41.626133,1
-5.62723,40.95065,-3.6,40.4,1
-5.62723,40.95065,-3.936024,40.700356,1
-5.642512,40.946762,-3.67887,40.19081,1
-5.62723,40.95065,-3.9043,40.3581,1
-2.158367,39.48435,-1.7985,38.09242,1
-5.67826,42.00249,-5.62723,40.95065,1
-5.62723,40.95065,-4.28349,39.98195,1
-6.276139,39.882972,-5.702898,38.259697,1
-5.62723,40.95065,-4.69951,40.65724,1
-1.7985,38.09242,-0.86568,38.6373,1
-5.62723,40.95065,-4.72353,41.65541,1
-5.303639,39.895111,-4.83076,39.96348,1
-5.62723,40.95065,-5.303639,39.895111,1
-5.64386,40.99113,-4.91413,41.31239,1
-5.62723,40.95065,-5.54064,39.89158,1
-1.7985,38.09242,-0.59416,38.9721,1
-5.62723,40.95065,-5.55835,42.64685,1
-4.08237,37.59091,-2.79921,38.35758,1
-3.95776,37.76748,-3.320162,38.06034,1
-3.63602,38.09519,-1.70096,38.5106,1
-1.831256,42.919125,-1.8312,42.91915,1
-6.53333,40.6,-5.74456,41.50633,1
-7.72459,42.0635,-5.74456,41.50633,1
-5.74951,37.37301,-3.63602,38.09519,1
-5.74951,37.37301,-3.92301,37.4614,1
-5.74951,37.37301,-3.95776,37.76748,1
-2.96204,43.14322,-2.86842,42.965782,1
-5.74951,37.37301,-4.05077,38.03922,1
-5.74951,37.37301,-4.08237,37.59091,1
-5.74951,37.37301,-4.3232,38.03801,1
-5.74951,37.37301,-4.32245,37.6167,1
-1.831256,42.919125,-1.67446,42.52687,1
-5.74951,37.37301,-4.739446,37.60982,1
-5.89772,42.30026,-5.74456,41.50633,1
-1.96521,42.30506,-1.638229,42.75418,1
-1.90234,43.31195,-1.562982,42.5232,1
-1.67446,42.52687,-1.60735,42.8323,1
-5.74951,37.37301,-4.76686,37.38943,1
-1.67446,42.52687,-1.13716,42.12632,1
-1.67446,42.52687,-0.87734,41.65606,1
-5.74951,37.37301,-4.77275,37.89155,1
-5.74951,37.37301,-4.84827,38.37906,1
-1.203379,42.62066,0.19406,41.91084,1
-5.74951,37.37301,-4.93122,37.67359,1
-5.763761,36.45457,-5.74951,37.37301,1
-6.08845,40.03116,-5.74456,41.50633,1
-5.74456,41.50633,-5.639297,40.945602,1
-5.67826,42.00249,-3.9707,40.67816,1
-2.156278,39.484889,-1.70096,38.5106,1
-2.044565,38.45115,-1.70096,38.5106,1
-3.0848,38.1156,-1.70096,38.5106,1
-3.02156,39.15759,-1.70096,38.5106,1
-1.70096,38.5106,-1.313417,37.912167,1
-2.13333,40.06667,-1.70096,38.5106,1
-5.67826,42.00249,-4.69951,40.65724,1
-5.67826,42.00249,-4.72353,41.65541,1
-5.67826,42.00249,-4.91413,41.31239,1
-5.67826,42.00249,-5.55835,42.64685,1
-5.68416,43.29568,-5.67826,42.00249,1
-5.76341,40.38641,-5.67826,42.00249,1
-5.713278,42.087806,-5.67826,42.00249,1
-5.74456,41.50633,-5.55835,42.64685,1
-7.51422,42.52165,-5.67826,42.00249,1
-7.55602,43.00992,-5.67826,42.00249,1
-7.546485,43.087288,-5.67826,42.00249,1
-3.542195,43.411205,-2.819914,42.95543,1
-3.542195,43.411205,-3.45757,43.44386,1
-5.68416,43.29568,-5.665556,42.235,1
-6.78222,42.544025,-5.68416,43.29568,1
-4.94205,41.51644,-4.26251,41.62972,1
-1.70096,38.5106,-0.181915,38.5383,1
-5.74456,41.50633,-4.72353,41.65541,1
-5.917074,40.265152,-4.83076,39.96348,1
-5.82472,37.61032,-3.92301,37.4614,1
-5.82472,37.61032,-4.84827,38.37906,1
-5.82472,37.61032,-5.60695,36.01393,1
-7.10046,38.68269,-6.04589,37.37281,1
-1.031231,41.730312,1.163606,41.377373,1
-1.13716,42.12632,0.957506,41.853386,1
0.91401,41.630672,1.63751,41.57165,1
-6.423251,37.348347,-5.96717,36.25213,1
1.701087,41.599354,2.2081,41.45152,1
0.91401,41.630672,2.297447,41.65043,1
1.701087,41.599354,2.71888,41.69914,1
-6.04589,37.37281,-3.92301,37.4614,1
-6.04589,37.37281,-3.95776,37.76748,1
-6.04589,37.37281,-4.3232,38.03801,1
-6.04589,37.37281,-4.36827,37.3269,1
-6.04589,37.37281,-4.49976,36.62035,1
-6.04589,37.37281,-4.62873,38.32277,1
