object_id,province_code,road,pk_start_km,pk_end_km,aadt_total,aadt_heavy,aadt_light,aadt_motorcycles,aadt_cars,aadt_cars_caravan,aadt_vans,aadt_tractors,aadt_rigid_trucks,aadt_articulated_trucks,aadt_road_trains,aadt_special_vehicles,aadt_buses,speed_avg_kph,speed_light_kph,speed_heavy_kph,aadt_pct_ascending,aadt_pct_descending,year,shape_length_m
4013,40,N-110,205,206.2,3309,233,3076,133,2644,63,231,5,68,140,5,1,19,,,,,,2022,1203.433041804106
4014,46,V-21,0,8.5,49054,2966,46088,865,42673,20,2530,0,1511,1298,29,8,120,108.7,109.2,97.2,47.6107962653402,52.3892037346598,2022,8765.118112827453
4015,46,N-332,229,236.5,14117,1141,12976,336,11488,25,1127,0,573,518,25,0,25,69,68.3,74.4,,,2022,7349.550530857841
4016,28,N-403,72.8,78.5,2739,137,2602,77,2258,15,252,0,72,46,2,1,16,,,,,,2022,5514.185136530945
4017,44,N-211A,134.5,135.77,45,5,40,2,35,0,2,1,3,2,0,0,0,44.9,45.8,40,,,2022,1331.0260572430345
4018,44,A-23,100,104.8,13102,3761,9341,231,8347,104,659,0,496,3035,108,17,105,110.9,118.4,93.4,51.1524958021676,48.8475041978324,2022,4700.343545601234
4019,49,N-525,85.2,86.5,1814,189,1625,47,1430,5,134,9,138,20,1,1,29,,,,,,2022,1301.560810033384
4020,44,N-211,242.146,245,1151,191,960,67,791,19,79,4,52,117,6,0,16,71.6,73.6,64,,,2022,2783.3204647503167
4021,43,N-420,826.6,828.6,6366,663,5703,312,5019,2,366,4,315,296,6,2,44,,,,,,2022,1859.435276375015
4022,30,A-7,578,578.4,45910,6149,39761,666,36842,15,2238,0,2310,3731,18,9,81,90.3,88.6,97.4,49.871487693313,50.128512306687,2022,412.53304976448106
4023,28,M-40,24.4,26.2,122602,5021,117581,1742,110198,22,5619,0,2784,1717,114,6,400,99.7,100.1,91.6,50.5619810443549,49.4380189556451,2022,1805.6319283643368
4024,41,SE-30,15.3,15.5,139112,7684,131428,2490,122137,133,6668,0,3041,4072,148,23,400,58.9,58.8,61.8,51.2464776582897,48.7535223417103,2022,216.77879770740648
4025,43,A-7,1129.3,1138,17001,2199,14802,320,13577,3,902,0,505,1540,113,3,38,,,,47.8677724839715,52.1322275160285,2022,9750.291437995682
4026,37,N-620,215.5,217.6,716,56,660,6,536,4,114,0,22,28,0,0,6,,,,,,2022,2107.717909798764
4027,30,N-301,368.5,369.4,957,169,788,13,705,10,59,1,57,96,8,1,7,,,,,,2022,971.6727802494721
4028,47,A-62,153.2,154.9,21682,7056,14626,141,13743,23,719,0,1851,4786,203,25,191,104.6,110.7,92.6,52.3752421363343,47.6247578636657,2022,1548.0041658146192
4029,39,N-634,180.1,182.2,9495,669,8826,67,7644,68,1042,5,425,139,21,0,84,54.9,55.3,50.3,,,2022,2126.371917874698
4030,34,N-120,197,197.7,478,44,434,18,363,3,47,3,18,19,2,0,5,105.1,107.2,93,,,2022,699.4252985767286
4031,28,A-42,23.2,26.5,70516,6004,64512,383,61574,4,2551,0,2724,2626,71,15,568,106.1,107.5,90.1,51.6010550796982,48.3989449203018,2022,3229.565763227458
4032,34,N-610A,1.6,6.25,1816,134,1682,11,1483,11,174,3,56,68,0,0,10,72,72.6,64.8,,,2022,5498.8824319837395
4033,45,A-40,218.7,220.7,6072,1630,4442,39,4024,6,373,0,203,1370,42,2,13,113.6,121.5,91.5,49.1271409749671,50.8728590250329,2022,1969.5719345502355
4034,41,N-630,763.7,768.075,353,16,337,58,244,3,32,0,12,4,0,0,0,77.7,78.1,70.2,,,2022,4247.953758020478
4035,33,A-8,450.7,454.8,12485,1604,10881,95,9087,131,1568,0,521,924,92,2,65,115.9,121,95.2,45.4945935122147,54.5054064877853,2022,4106.549821152774
4036,47,N-601,175.6,177,24033,1889,22144,486,20708,0,950,0,486,1230,17,16,140,104.9,106,92.6,50.2309324678567,49.7690675321433,2022,1380.644892189079
4037,37,A-66,422.9,425,11136,2532,8604,195,7217,157,1035,0,388,1900,138,17,89,107.7,114.3,84.9,49.066091954023,50.933908045977,2022,1687.376684838273
4038,42,A-2,139.4,141.1,18773,7062,11711,330,10334,49,998,0,922,5473,351,44,272,109.5,119.8,92.3,48.2341660895968,51.7658339104032,2022,1736.540920934546
4039,42,SO-20,14.12,18.5,7038,2026,5012,47,4437,8,520,0,582,1332,35,8,69,,,,,,2022,4402.764306466388
4040,37,N-630,321.8,321.9,2530,99,2431,38,2015,14,362,2,48,30,2,0,19,91.9,92.3,83.4,,,2022,118.16286259766098
4041,28,A-42,17.1,19.3,88331,4059,84272,1012,79185,3,4072,0,1834,1543,47,23,612,95.6,96,87.9,50.918703512923,49.081296487077,2022,2230.3343064362234
4042,43,N-340,1160.77,1160.93,21091,2823,18268,1145,16224,14,885,0,550,1706,131,2,434,,,,41.8472334170973,58.1527665829027,2022,167.3922064091741
4043,50,N-330,475.6,476,496,28,468,12,405,0,51,0,18,7,0,0,3,,,,,,2022,452.8629028306904
4044,28,M-40,0.2,1.5,65505,4325,61180,1196,56069,19,3896,0,2131,1807,118,23,246,105.7,106.4,94.6,49.9992366994886,50.0007633005114,2022,1330.7494013992969
4045,28,AP-41,0,2.3,3099,86,3013,12,2809,2,190,0,34,46,0,0,6,,,,49.9838657631494,50.0161342368506,2022,2822.409827661536
4046,42,N-110,80.9,85.8,1389,208,1181,0,1024,12,140,5,56,147,0,0,5,,,,,,2022,4795.543003531822
4047,34,N-611,101.4,102.4,2681,152,2529,0,2447,10,71,1,129,1,0,0,22,88.8,89.5,80.5,,,2022,1042.3651006015386
4048,28,N-6,43.8,45.7,14295,515,13780,251,12548,0,981,0,161,245,8,0,101,,,,,,2022,1865.2607457050904
4049,28,R-5,25.026,27.9,8134,432,7702,32,6896,32,742,0,181,223,6,0,22,,,,50,50,2022,2863.761881651507
4050,47,N-122,400.2,405.3,662,99,563,0,408,11,135,9,23,45,4,3,24,,,,,,2022,5094.32545472245
4051,45,TO-22,0,1.1,1130,44,1086,6,984,4,92,0,16,26,0,0,2,,,,50,50,2022,1248.4407897170538
4052,36,N-640,193.6,195,4089,298,3791,22,3431,0,338,0,158,98,5,0,37,,,,,,2022,1335.0398772582344
4053,43,N-420,866.4,869,17300,1510,15790,602,14285,5,897,1,562,865,55,6,22,,,,,,2022,2416.9662700073964
4054,28,R-5,27.9,31.63,8134,432,7702,32,6896,32,742,0,181,223,6,0,22,,,,50,50,2022,3705.8678577124138
4055,28,N-1A,74.1,76.9,3314,119,3195,0,3192,0,3,0,118,1,0,0,0,,,,,,2022,2742.111584107424
4056,28,A-5R,0,2.1,125711,5428,120283,1846,112772,18,5647,0,2677,2244,109,18,380,95.6,95.9,88.4,47.0062285718831,52.9937714281169,2022,2184.097009392586
4057,45,N-301,101.2,112.2,3969,1648,2321,49,1970,6,296,0,205,1315,73,25,30,,,,,,2022,11295.213981658006
4058,43,N-240,17.3,18.15,14029,1114,12915,626,11619,0,651,19,408,521,35,0,150,,,,,,2022,880.2023106683263
4059,39,N-621,150.7,151.1,3798,187,3611,154,2785,51,621,0,103,38,0,0,46,48.9,49,47.9,,,2022,408.91420712814187
4060,37,N-630,423.6,425.08,686,82,604,62,501,14,27,0,53,15,1,0,13,,,,,,2022,1413.1218829283978
4061,36,A-55,2.74,6.9,37041,1117,35924,177,31987,247,3513,0,244,795,37,9,32,77.7,77.8,71.8,53.5838665262817,46.4161334737183,2022,4137.160419594457
4062,47,N-601,184.7,186.14,47418,2790,44628,1670,40727,9,2222,0,1103,1268,97,13,309,93.9,94.5,84,48.1694715087098,51.8305284912902,2022,1398.8866781742986
4063,43,N-420A,851.725,856.805,21,2,19,1,17,0,1,0,1,1,0,0,0,,,,,,2022,5126.4660632118075
4064,45,A-5,106,111.6,26796,3950,22846,407,20732,92,1615,0,1284,2407,120,5,134,113.8,118.2,93.3,48.8804299149127,51.1195700850873,2022,6396.041278150369
4065,43,N-240,19.9,21.7,14029,1114,12915,626,11619,0,651,19,408,521,35,0,150,,,,,,2022,1814.2678786161052
4066,34,N-120,183.8,190.7,478,44,434,18,363,3,47,3,18,19,2,0,5,105.1,107.2,93,,,2022,6996.841503204068
4067,42,N-113,51.72,56,6212,751,5461,247,4328,122,670,94,350,334,11,0,56,,,,,,2022,4236.4167166056595
4068,28,N-1A,92.6,93.4,238,8,230,9,205,1,15,0,2,6,0,0,0,,,,,,2022,369.35446093946905
4069,33,A-8,381.7,382.2,20128,1498,18630,258,16755,60,1557,0,557,785,30,4,122,108.6,109.9,92.3,58.5850556438792,41.4149443561208,2022,506.95334914142467
4070,32,N-541,16.7,20.4,2168,228,1940,44,1807,4,85,0,90,94,13,6,25,,,,,,2022,3716.5797410115883
4071,44,N-234,172.3,175.7,800,160,640,8,555,2,73,2,46,104,2,0,8,95.1,98.2,86.5,,,2022,3369.796491672843
4072,41,N-630,769.615,774.398,320,19,301,55,228,7,11,0,15,4,0,0,0,70.4,71,58.9,,,2022,5090.024706128537
4073,46,A-3,280.4,284.7,28457,7182,21275,266,19566,50,1393,0,752,6055,221,2,152,110.4,117.5,90.4,50.525354042942,49.474645957058,2022,4258.928342913403
4074,44,N-330,297.8,301.2,2442,234,2208,47,2007,14,139,1,68,140,5,1,20,67.9,68.7,62,,,2022,3404.143619076962
4075,39,A-67,203.2,203.9,34259,2810,31449,437,28331,71,2610,0,853,1598,139,1,219,108.5,109.2,99.9,41.0198779882659,58.9801220117341,2022,705.0048265437392
4076,33,N-632,114.1,115.8,3362,139,3223,24,2661,39,498,1,51,76,6,0,6,69.8,70,66.5,,,2022,1676.4274134241955
4077,28,A-4,45.2,47.1,42899,9669,33230,131,31836,29,1234,0,1969,6902,377,28,393,101.8,105.4,89.7,50.185319005105,49.814680994895,2022,1884.9458928653823
4078,45,A-40,180.055,182,461,138,323,10,268,1,44,0,18,114,6,0,0,,,,50.3253796095445,49.6746203904555,2022,2921.516871404032
4079,36,N-525,278.8,279.7,564,46,518,24,463,0,26,5,18,16,0,0,12,80.4,80.7,77.4,,,2022,885.9380404084288
4080,46,N-330,261,262.5,867,188,679,57,547,12,58,5,35,147,4,0,2,,,,,,2022,1539.2291548364271
4081,33,N-630,43.4,45.8,5735,719,5016,66,4495,39,416,0,126,564,17,0,12,,,,,,2022,2376.328930290788
4082,37,N-630,375.5,379.9,540,41,499,32,364,7,96,0,27,3,2,0,9,95.1,96.2,82.9,,,2022,4346.9401354931815
4083,50,N-2,344.6,353.4,2470,1216,1254,132,1016,5,101,0,113,1032,58,5,8,89.2,96.1,85,,,2022,8859.904876044242
4084,42,A-15,38.2,39.2,6165,2088,4077,53,3762,11,251,0,195,1768,68,11,46,107.5,117.7,88.1,47.2668288726683,52.7331711273317,2022,998.425296196504
4085,28,A-6,21.7,29,144414,10315,134099,1927,126103,39,6030,0,2242,6664,408,61,940,111.6,113.1,94.1,43.5786948970309,56.4213051029692,2022,7432.979050325299
4086,41,AP-4,22.9,26.7,41167,5670,35497,316,31774,220,3187,0,1535,3914,113,34,74,113.7,116.8,95.5,49.8117424150412,50.1882575849588,2022,3815.732660444051
4087,28,N-400,12.8,23.93,8116,692,7424,48,6394,15,962,5,313,336,7,0,36,,,,,,2022,11084.646732879253
4088,36,N-554,0,2.3,10235,541,9694,127,9145,0,422,0,307,166,19,2,47,,,,,,2022,2329.353558754062
4089,43,N-240,13,13.7,6464,439,6025,292,5420,0,304,9,161,205,14,0,59,74.3,74.8,68.4,,,2022,724.0969204029274
4090,47,N-620,167.6,177.5,296,22,274,19,191,5,59,0,8,10,0,0,4,,,,,,2022,10043.324748602643
4091,47,A-6,146.8,149,22505,3881,18624,45,17690,52,837,0,724,2817,117,15,208,109.9,115,90.2,50.3532548322595,49.6467451677405,2022,2193.991277808269
4092,44,A-23,185.2,201.6,9675,3105,6570,93,6134,93,250,0,293,2641,101,11,59,113.3,123.7,92.8,50.6459948320413,49.3540051679587,2022,16453.73314282992
4093,43,N-235,10.95,11.72,16185,2165,14020,423,12968,11,616,2,524,1419,125,3,94,,,,,,2022,572.0863028735786
4094,33,N-634,370.8,373.2,7293,420,6873,29,5658,45,1141,0,278,94,7,0,41,78.7,79,74.6,,,2022,2395.6951763354587
4095,41,SE-30,17.1,19.3,94017,7643,86374,1182,80520,171,4501,0,3201,3909,163,34,336,97,97.7,88.2,47.165938075029,52.834061924971,2022,2194.3168446403224
4096,44,N-232,112.5,112.8,1511,219,1292,52,1122,25,90,3,73,132,6,1,7,95.8,98.9,84.3,,,2022,299.26744914465337
4097,40,N-110,181,184.5,6879,395,6484,107,5830,20,526,1,184,180,6,1,24,83.9,84.8,72.3,,,2022,3492.3608482522473
4098,34,N-120,205.2,212,478,44,434,18,363,3,47,3,18,19,2,0,5,105.1,107.2,93,,,2022,6870.499029194196
4099,32,N-120,569.3,569.67,9540,466,9074,355,8332,8,379,0,335,52,13,0,66,87.2,87.7,78,,,2022,359.25802322572844
4100,50,N-330,481.9,482.71,4904,290,4614,102,4310,11,191,0,186,78,5,0,21,83.6,84.2,73.1,49.5921696574225,50.4078303425775,2022,846.3005427534504
4101,45,N-403A,55.2,55.975,2626,288,2338,87,2052,20,176,3,158,109,3,8,10,,,,,,2022,593.3668374499416
4102,43,N-340,1156.4,1159.5,15574,755,14819,1201,12824,1,791,2,348,293,9,2,103,,,,,,2022,3149.380090369182
4103,36,N-525,298.1,302.6,9885,944,8941,117,8260,3,549,12,510,352,33,0,49,65,65.5,60.7,,,2022,4403.016809677367
4104,34,A-65,10,11.38,8918,1256,7662,128,6833,67,634,0,1067,20,72,2,95,109.2,112.4,88.7,48.0376766091052,51.9623233908948,2022,631.4755766743348
4105,39,A-8,228.4,229.9,43338,5306,38032,297,34490,210,3035,0,1276,3630,178,15,207,88,88.7,83.6,52.1943790668697,47.8056209331303,2022,1737.336251399046
4106,44,A-23,175.8,185.2,9999,3077,6922,104,6419,88,311,0,345,2523,136,23,50,113.2,123.4,91.7,49.7749774977498,50.2250225022502,2022,9393.804546989966
4107,28,R-5,15.9,19.4,8134,432,7702,32,6896,32,742,0,181,223,6,0,22,,,,50,50,2022,3501.629875968138
4108,43,N-420,824.7,826.6,6366,663,5703,312,5019,2,366,4,315,296,6,2,44,,,,,,2022,1766.7853272138807
4109,36,VG-20,10,13.4,32500,1650,30850,533,28775,3,1539,0,680,846,21,2,101,,,,53.8030769230769,46.1969230769231,2022,4162.99304955313
4110,49,N-122,419.54,424.24,376,59,317,0,230,6,76,5,13,27,3,2,14,86.5,87.7,80.5,,,2022,5561.188227515126
4111,44,A-23,62.7,70.1,12234,3546,8688,196,7811,124,557,0,343,3009,121,19,54,108.2,115.9,91.1,49.2970410331862,50.7029589668138,2022,7397.779013569506
4112,47,A-62,111.7,113.1,32841,7117,25724,271,22630,243,2580,0,1820,4379,341,12,565,114.5,118.9,97.6,49.3164032763923,50.6835967236077,2022,1408.0908350645443
4113,33,N-634,512.4,515.3,3325,195,3130,14,2654,38,424,0,117,43,3,0,32,,,,,,2022,3111.107102951159
4114,45,N-4A,81.952,83.243,1225,278,947,4,889,5,49,0,41,203,18,1,15,,,,,,2022,1540.9835616471532
4115,34,N-611,34.5,39.3,680,53,627,29,590,7,1,0,35,8,1,0,9,99.8,101.4,84.4,,,2022,4760.388142170505
4116,34,A-62,67.4,71.9,16698,5881,10817,254,9430,166,967,0,702,4783,282,12,102,106.1,117.6,91.3,50.3593244699964,49.6406755300036,2022,4526.218906866574
4117,46,V-30,6.8,8.9,120336,12240,108096,2218,98067,142,7669,0,4428,7154,220,44,394,92.4,93.3,85.4,51.3179763329345,48.6820236670656,2022,2090.611142998552
4118,33,N-634,283.8,284.4,1452,63,1389,0,1387,0,2,0,51,1,3,0,8,72.7,73.2,67,,,2022,603.9229977611309
4119,42,N-111,178.4,182.9,73,8,65,5,57,0,3,0,3,5,0,0,0,80,81.8,65.9,,,2022,4467.940885945025
4120,28,M-22,0,1.43,6500,680,5820,103,5449,1,267,0,371,258,14,1,36,,,,,,2022,1478.7774626360108
4121,37,A-50,86.3,95.8,12355,1443,10912,223,9819,30,840,0,335,953,53,4,98,120.1,123.2,97.4,49.769324160259,50.230675839741,2022,9503.976133201091
4122,28,N-320,332.3,333.4,3330,249,3081,51,2911,2,117,0,87,94,5,0,63,,,,,,2022,1134.8324565473356
4123,45,TO-21,0,4,12707,930,11777,194,10764,4,815,0,335,507,19,0,69,108.7,110.1,89.5,51.0191233178563,48.9808766821437,2022,3948.8605868505942
4124,50,N-122A,85.615,86,5538,262,5276,274,4811,0,191,0,138,95,4,1,24,80.4,80.9,73.5,,,2022,326.25128326264525
4125,33,A-64,21.6,26.3,31042,1224,29818,510,26717,98,2493,0,709,357,36,5,117,103.9,104.6,87.7,50.1256362347787,49.8743637652213,2022,4700.88708765275
4126,29,A-45,81.28,86.2,15840,1935,13905,138,12910,82,775,0,638,1119,66,0,112,116.1,119.4,93.5,50.6186868686869,49.3813131313131,2022,4923.877274711954
4127,37,N-630,330.7,332,2530,99,2431,38,2015,14,362,2,48,30,2,0,19,91.9,92.3,83.4,,,2022,1354.1408726464558
4128,50,AP-68,237,249.1,11816,2052,9764,46,8738,40,940,0,848,1064,30,4,106,,,,50,50,2022,12069.294359553396
4129,33,N-632A,159.29,161.33,346,16,330,17,267,4,42,0,8,1,0,0,7,,,,,,2022,2108.620078742669
4130,46,A-3,333.618,336.1,62799,13728,49071,954,44952,38,3127,0,1198,11464,587,120,359,108.4,112.4,96.1,52.1218490740298,47.8781509259702,2022,2467.8619634620472
4131,28,M-40,5.313,8.7,126305,6171,120134,1753,112439,20,5922,0,3204,2341,168,5,453,90.6,90.8,84.8,49.591069237164,50.408930762836,2022,3401.4615243804915
4132,49,N-122,517.9,519,2778,920,1858,67,1505,25,261,0,399,371,24,12,114,,,,,,2022,1121.5506305279862
4133,33,N-634,400,400.758,14971,1118,13853,630,10619,12,2592,0,767,89,9,0,253,47.4,47.4,46.8,,,2022,769.3471209863588
4134,36,N-550,93.5,95.4,7825,719,7106,67,6731,0,308,0,489,124,4,4,98,,,,,,2022,1901.7935326739523
4135,40,N-110,145,150.4,2135,258,1877,0,1875,0,2,0,256,2,0,0,0,92,93.8,81.3,,,2022,5394.7990992186715
4136,42,A-15,41.1,43.6,4057,602,3455,48,3084,9,314,0,122,424,16,3,37,,,,47.7199901404979,52.2800098595021,2022,2496.516009177275
4137,47,A-6,137,137.5,23005,3586,19419,91,18374,115,839,0,640,2598,128,13,207,116.4,122.6,91.5,49.967398391654,50.032601608346,2022,478.46796449121314
4138,42,A-11,45.3,53,3619,1205,2414,10,2130,14,260,0,339,779,38,6,43,109.5,119.3,89.2,49.2677535230727,50.7322464769273,2022,6852.154061195845
4139,47,A-62,100.87,101.9,32841,7117,25724,271,22630,243,2580,0,1820,4379,341,12,565,114.5,118.9,97.6,49.3164032763923,50.6835967236077,2022,1035.972474388763
4140,36,N-525,307.3,309.4,5670,501,5169,59,4683,2,411,14,252,185,23,0,41,78.1,78.4,74.5,,,2022,2107.977716301777
4141,33,N-625,130,134.2,634,21,613,13,480,9,111,0,15,1,0,0,5,,,,,,2022,4259.338144563063
4142,28,A-3,67.8,70.7,31182,4442,26740,215,25496,21,1008,0,757,3229,169,26,261,107.4,111.5,86.4,46.9950612532872,53.0049387467128,2022,2768.7564495040087
4143,44,N-211A,180.15,185.57,140,15,125,0,114,1,10,0,2,12,1,0,0,,,,,,2022,5612.473713090769
4144,37,SA-20,91.83,94.2,22552,2627,19925,411,17861,78,1575,0,819,1556,86,5,161,,,,53.5739623980135,46.4260376019865,2022,2414.891427139014
4145,49,N-525,26.9,30.7,1514,118,1396,4,1112,19,259,2,64,35,1,1,17,,,,,,2022,3764.9748784433
4146,39,N-623,133.7,136.9,6570,361,6209,214,5364,33,598,0,184,103,9,1,64,63.6,63.7,62,,,2022,3186.1973329497227
4147,30,A-33,5.4,13.4,8914,2264,6650,74,6147,45,384,0,440,1751,57,0,16,114.5,122.1,91.3,46.4550145838008,53.5449854161992,2022,8097.028265401031
4148,28,M-11,2.9,6.7,50526,1317,49209,735,46232,8,2234,0,637,546,32,0,102,102.8,103.1,91.5,44.8006966710209,55.1993033289791,2022,3688.469818767141
4149,41,SE-20,3.147,4.1,31014,3890,27124,594,23136,142,3252,0,1623,2071,81,11,104,72.6,73.3,67.3,48.581285870897,51.418714129103,2022,963.9738004307453
4150,50,A-2,297.411,299.314,24892,6427,18465,386,17304,43,732,0,1870,4073,269,24,191,111.7,117.8,93.6,49.1884942953559,50.8115057046441,2022,1869.444813054923
4151,32,N-525,233.08,236.1,20565,1332,19233,161,18156,7,909,0,875,319,62,0,76,71.6,71.5,73.6,49.8857281789448,50.1142718210552,2022,3007.8397672451265
4152,46,V-23,8.7,9.79,47269,6377,40892,760,37426,29,2677,0,3250,2748,85,23,271,102.5,105.4,88.9,49.1632994139923,50.8367005860077,2022,1112.255072228198
4153,39,N-611,201.7,201.9,11506,437,11069,723,9382,25,939,0,198,105,3,0,131,52.5,52.5,51.5,,,2022,211.4006464829435
4154,36,N-640,216.3,217.1,5650,450,5200,19,4711,0,468,2,234,181,5,0,30,,,,,,2022,844.4480965412191
4155,37,N-620,292.5,300,785,181,604,42,420,11,131,0,66,81,3,0,31,,,,,,2022,7558.834231721329
4156,28,A-5,11.5,13.3,118788,15679,103109,1246,96746,3,5114,0,7001,5723,384,65,2506,92.7,86.7,133,44.4927097013166,55.5072902986834,2022,1819.7225486917416
4157,40,N-110,159.1,160.2,2427,204,2223,37,1941,8,236,1,58,121,5,1,19,,,,,,2022,1035.6438405120168
4158,32,A-52,187.6,192.5,10727,2215,8512,63,7923,14,512,0,469,1538,104,4,100,119.2,126.4,95.8,49.538547590193,50.461452409807,2022,4911.995506018273
4159,50,N-234,272.3,274.4,2277,407,1870,38,1706,8,114,4,100,280,9,5,13,,,,,,2022,1968.0339252355361
4160,49,A-62,192.85,195.2,13416,4400,9016,122,7763,54,1077,0,994,2883,336,28,159,110,121.7,93,50.4994036970781,49.5005963029219,2022,2362.050630141891
4161,32,N-525,149.5,153.2,601,57,544,17,477,6,44,0,28,9,0,0,20,,,,,,2022,3644.8430311788484
4162,45,N-401,107.5,112.5,5067,622,4445,71,3848,11,514,1,349,243,15,2,13,,,,,,2022,4422.372294170569
4163,34,A-62,48.08,48.5,15565,5297,10268,218,8787,193,1070,0,586,4267,342,3,99,109.7,120.4,90.2,48.287825248956,51.712174751044,2022,422.45749682487025
4164,39,N-623,136.9,139.9,6570,361,6209,214,5364,33,598,0,184,103,9,1,64,63.6,63.7,62,,,2022,2968.041725003926
4165,37,N-630,363.2,371.4,460,21,439,11,365,1,62,0,12,7,0,0,2,,,,,,2022,8085.025774264184
4166,45,N-301,79.8,95,3223,990,2233,40,1903,6,284,0,127,781,43,15,24,,,,,,2022,15608.026982467394
4167,28,A-3,32.9,33.3,37865,4110,33755,183,32202,15,1355,0,945,2854,110,16,185,113.9,116.6,92.2,47.5293806945728,52.4706193054272,2022,437.9766785342731
4168,33,N-634,423.8,425.6,2205,146,2059,29,1699,10,317,4,86,31,5,0,24,,,,,,2022,1889.749593956529
4169,28,M-14,2.3,2.97,91267,2265,89002,1407,82814,3,4778,0,970,1061,58,0,176,96.4,96.7,85.4,42.610143863609,57.389856136391,2022,620.4033639923474
4170,39,A-8,218.1,222.4,22355,3129,19226,164,17166,159,1737,0,635,2313,96,47,38,118.9,122,99.8,50.0961753522702,49.9038246477298,2022,4288.539217039935
4171,46,N-225,4.1,7,6026,977,5049,118,4546,37,344,4,210,718,27,7,15,90,90.9,85.5,,,2022,2752.8701348626664
4172,42,SO-20,7.8,8.9,9574,927,8647,134,8054,41,418,0,249,588,20,8,62,92.6,93.8,81.1,51.9636515562983,48.0363484437017,2022,1103.7435629395209
4173,40,N-110,160.2,162.1,2427,204,2223,37,1941,8,236,1,58,121,5,1,19,,,,,,2022,1810.8865398049145
4174,34,N-622,79.85,82.7,572,115,457,42,363,2,50,0,28,75,10,0,2,94.4,97.5,83.9,,,2022,2830.691070306105
4175,33,A-8,300,305.5,13226,1950,11276,61,9506,59,1650,0,500,1337,43,6,64,111.6,117,91.7,44.3747164675639,55.6252835324361,2022,5445.628079792386
4176,36,N-541,63.7,64,3959,419,3540,71,3153,1,313,2,175,200,10,11,23,,,,,,2022,346.26766432185053
4177,39,N-611,150,156.2,544,32,512,18,406,4,84,0,21,3,1,0,7,75,75.4,69.6,,,2022,6233.105091718333
4178,45,N-502,127.3,131,3045,219,2826,40,2554,25,202,5,119,75,8,0,17,,,,,,2022,3695.840506542476
4179,34,N-611,59.7,59.9,629,135,494,12,420,4,58,0,60,67,4,0,4,84,86.4,77.5,,,2022,190.31161178992818
4180,50,A-2,317.8,321.8,92727,15939,76788,1225,71930,128,3505,0,4408,10247,540,44,700,103.7,106,91.3,51.6969167556375,48.3030832443625,2022,3985.454879450718
4181,44,N-211,119.9,121.9,888,165,723,42,628,8,40,5,46,108,3,2,6,,,,,,2022,1981.5199017582377
4182,32,N-120,464.5,468.8,3816,607,3209,45,3021,7,132,4,234,322,24,5,22,84.2,85.1,78.6,,,2022,4241.189579127857
4183,46,A-33,85.7,90.1,20794,8147,12647,49,11828,60,710,0,1575,6002,190,0,380,111.5,121,96.6,49.9567182841204,50.0432817158796,2022,4545.351478767628
4184,43,AP-2,228.5,234.06,22484,6358,16126,26,13908,100,2092,0,600,5384,306,27,41,111.5,118.7,93.1,50.1378758228073,49.8621241771927,2022,4742.015078465216
4185,42,N-234,360.8,366.7,4973,470,4503,110,4027,22,333,11,217,213,8,1,31,,,,,,2022,5939.360622334642
4186,36,N-640,208.5,210.9,5650,450,5200,19,4711,0,468,2,234,181,5,0,30,,,,,,2022,2396.1175793509706
4187,46,A-33,84.28,85.7,19174,7773,11401,43,10663,55,640,0,1503,5726,181,0,363,108.5,120.5,90.6,51.1838948576197,48.8161051423803,2022,1466.8517689797725
4188,40,N-603,78.7,81,6003,561,5442,49,4922,27,437,7,167,345,8,2,39,,,,,,2022,2307.2296921899565
4189,42,A-2,169.5,173.3,13189,5101,8088,226,7125,75,662,0,357,4091,366,42,245,106.6,121.8,92.8,48.7603305785124,51.2396694214876,2022,3761.205345958426
4190,33,N-632,36.5,39.4,437,46,391,61,248,8,74,0,22,5,0,0,19,46.3,46.9,42.3,,,2022,2911.182073685974
4191,42,N-234,321.4,325.2,1395,323,1072,26,961,5,78,2,103,203,7,2,8,80.8,82,76.9,,,2022,3788.783480007835
4192,39,N-634,140.83,142.3,1573,43,1530,38,1372,7,113,0,31,2,0,0,10,,,,,,2022,1545.3458374824072
4193,37,A-50,54.45,59.3,7898,1212,6686,0,6122,21,543,0,268,817,25,2,100,120.7,125.7,94.4,50.2532286654849,49.7467713345151,2022,4792.498197114111
4194,47,N-601,218.3,230.2,5367,659,4708,57,4233,15,403,0,228,354,30,11,36,93.6,94.8,83.8,,,2022,12189.95406223319
4195,46,N-220,0,1.7,38779,2530,36249,1245,31447,29,3528,0,1188,1051,140,0,151,58.3,58.6,55.5,,,2022,1708.9005365924954
4196,39,N-634,191.6,191.9,9495,669,8826,67,7644,68,1042,5,425,139,21,0,84,54.9,55.3,50.3,,,2022,290.6403888571558
4197,37,SA-20,95.4,96.14,23511,2739,20772,435,18673,81,1583,0,853,1625,87,5,169,,,,52.2478839692059,47.7521160307941,2022,934.468170853879
