lat,lon,c,p_kw,wq_minutes
39.654722,-4.783444,7,150,4.2e-05
39.707806,-4.278722,2,150,0.556032
39.707806,-4.278722,3,150,0.038584
39.707806,-4.278722,4,150,0.002423
39.707806,-4.278722,5,150,0.000134
39.707806,-4.278722,6,150,6e-06
39.707806,-4.278722,7,150,0.0
37.546028,-7.124028,2,150,12.465443
37.546028,-7.124028,3,150,1.705706
37.546028,-7.124028,4,150,0.301921
37.546028,-7.124028,5,150,0.052634
37.546028,-7.124028,6,150,0.008516
37.546028,-7.124028,7,150,0.001259
40.234083,-4.393694,2,150,0.160306
40.234083,-4.393694,3,150,0.006459
40.234083,-4.393694,4,150,0.000228
40.234083,-4.393694,5,150,7e-06
40.234083,-4.393694,6,150,0.0
40.234083,-4.393694,7,150,0.0
39.755278,-3.853417,2,150,0.030214
39.755278,-3.853417,3,150,0.000553
39.755278,-3.853417,4,150,9e-06
39.755278,-3.853417,5,150,0.0
39.755278,-3.853417,6,150,0.0
39.755278,-3.853417,7,150,0.0
39.980417,-3.754611,2,150,0.070066
39.980417,-3.754611,3,150,0.001918
39.980417,-3.754611,4,150,4.5e-05
39.980417,-3.754611,5,150,1e-06
39.980417,-3.754611,6,150,0.0
39.980417,-3.754611,7,150,0.0
39.942944,-4.027806,2,150,0.151601
39.942944,-4.027806,3,150,0.005954
39.942944,-4.027806,4,150,0.000204
39.942944,-4.027806,5,150,6e-06
39.942944,-4.027806,6,150,0.0
39.942944,-4.027806,7,150,0.0
39.761611,-4.947056,2,150,0.568279
39.761611,-4.947056,3,150,0.039787
39.761611,-4.947056,4,150,0.002523
39.761611,-4.947056,5,150,0.00014
39.761611,-4.947056,6,150,7e-06
39.761611,-4.947056,7,150,0.0
39.789861,-5.107722,2,150,0.200493
39.789861,-5.107722,3,150,0.008944
39.789861,-5.107722,4,150,0.00035
39.789861,-5.107722,5,150,1.2e-05
39.789861,-5.107722,6,150,0.0
39.789861,-5.107722,7,150,0.0
39.817861,-3.102583,2,150,0.083558
39.817861,-3.102583,3,150,0.002486
39.817861,-3.102583,4,150,6.4e-05
39.817861,-3.102583,5,150,1e-06
39.817861,-3.102583,6,150,0.0
39.817861,-3.102583,7,150,0.0
40.081,-4.115861,2,150,1.630707
40.081,-4.115861,3,150,0.168395
40.081,-4.115861,4,150,0.016683
40.081,-4.115861,5,150,0.001483
40.081,-4.115861,6,150,0.000117
40.081,-4.115861,7,150,8e-06
39.432278,-3.463833,2,150,1.081842
39.432278,-3.463833,3,150,0.097131
39.432278,-3.463833,4,150,0.008147
39.432278,-3.463833,5,150,0.000607
39.432278,-3.463833,6,150,4e-05
39.432278,-3.463833,7,150,2e-06
40.190611,-4.042028,2,150,1.698314
40.190611,-4.042028,3,150,0.177645
40.190611,-4.042028,4,150,0.017881
40.190611,-4.042028,5,150,0.001616
40.190611,-4.042028,6,150,0.00013
40.190611,-4.042028,7,150,9e-06
39.948222,-4.566278,2,150,8.752415
39.948222,-4.566278,3,150,1.221938
39.948222,-4.566278,4,150,0.203045
39.948222,-4.566278,5,150,0.032522
39.948222,-4.566278,6,150,0.004789
39.948222,-4.566278,7,150,0.000641
39.753194,-3.159889,2,150,2.019725
39.753194,-3.159889,3,150,0.222669
39.753194,-3.159889,4,150,0.023948
39.753194,-3.159889,5,150,0.002325
39.753194,-3.159889,6,150,0.000201
39.753194,-3.159889,7,150,1.6e-05
39.762105,-3.173284,2,150,1.126701
39.762105,-3.173284,3,150,0.102646
39.762105,-3.173284,4,150,0.008756
39.762105,-3.173284,5,150,0.000664
39.762105,-3.173284,6,150,4.5e-05
39.762105,-3.173284,7,150,3e-06
39.670694,-4.224167,2,150,0.761359
39.670694,-4.224167,3,150,0.059904
39.670694,-4.224167,4,150,0.004324
39.670694,-4.224167,5,150,0.000275
39.670694,-4.224167,6,150,1.5e-05
39.670694,-4.224167,7,150,1e-06
42.31425,-8.093972,2,150,0.854518
42.31425,-8.093972,3,150,0.07029
42.31425,-8.093972,4,150,0.005333
42.31425,-8.093972,5,150,0.000358
42.31425,-8.093972,6,150,2.1e-05
42.31425,-8.093972,7,150,1e-06
43.4825,-5.283194,2,150,45.0
43.4825,-5.283194,3,150,35.227265
43.4825,-5.283194,4,150,4.476455
43.4825,-5.283194,5,150,1.094358
43.4825,-5.283194,6,150,0.291721
43.4825,-5.283194,7,150,0.076491
43.481361,-5.289083,2,150,45.0
43.481361,-5.289083,3,150,10.91316
43.481361,-5.289083,4,150,2.043612
43.481361,-5.289083,5,150,0.484674
43.481361,-5.289083,6,150,0.116258
43.481361,-5.289083,7,150,0.026589
37.605749,-2.937409,2,150,0.443754
37.605749,-2.937409,3,150,0.028038
37.605749,-2.937409,4,150,0.00159
37.605749,-2.937409,5,150,7.9e-05
37.605749,-2.937409,6,150,3e-06
37.605749,-2.937409,7,150,0.0
38.640556,-6.487194,2,150,12.776662
38.640556,-6.487194,3,150,1.743415
38.640556,-6.487194,4,150,0.309759
38.640556,-6.487194,5,150,0.054288
38.640556,-6.487194,6,150,0.008836
38.640556,-6.487194,7,150,0.001315
41.853639,-5.406472,2,150,5.736658
41.853639,-5.406472,3,150,0.784257
41.853639,-5.406472,4,150,0.118118
41.853639,-5.406472,5,150,0.016758
41.853639,-5.406472,6,150,0.002163
41.853639,-5.406472,7,150,0.000252
41.856139,-5.613111,2,150,0.006235
41.856139,-5.613111,3,150,5.3e-05
41.856139,-5.613111,4,150,0.0
41.856139,-5.613111,5,150,0.0
41.856139,-5.613111,6,150,0.0
41.856139,-5.613111,7,150,0.0
41.894528,-5.054833,2,150,0.351877
41.894528,-5.054833,3,150,0.020136
41.894528,-5.054833,4,150,0.001027
41.894528,-5.054833,5,150,4.6e-05
41.894528,-5.054833,6,150,2e-06
41.894528,-5.054833,7,150,0.0
42.091944,-5.205583,2,150,1.893532
42.091944,-5.205583,3,150,0.204802
42.091944,-5.205583,4,150,0.021496
42.091944,-5.205583,5,150,0.002033
42.091944,-5.205583,6,150,0.000171
42.091944,-5.205583,7,150,1.3e-05
39.552049,-4.327145,2,150,2.099533
39.552049,-4.327145,3,150,0.234079
39.552049,-4.327145,4,150,0.025542
39.552049,-4.327145,5,150,0.002519
39.552049,-4.327145,6,150,0.000222
39.552049,-4.327145,7,150,1.7e-05
39.762917,-4.716472,2,150,0.629958
39.762917,-4.716472,3,150,0.045985
39.762917,-4.716472,4,150,0.003054
39.762917,-4.716472,5,150,0.000178
39.762917,-4.716472,6,150,9e-06
39.762917,-4.716472,7,150,0.0
40.115389,-4.241528,2,150,0.715178
40.115389,-4.241528,3,150,0.054909
40.115389,-4.241528,4,150,0.003856
40.115389,-4.241528,5,150,0.000239
40.115389,-4.241528,6,150,1.3e-05
40.115389,-4.241528,7,150,1e-06
39.975556,-3.177639,2,150,0.007849
39.975556,-3.177639,3,150,7.4e-05
39.975556,-3.177639,4,150,1e-06
39.975556,-3.177639,5,150,0.0
39.975556,-3.177639,6,150,0.0
39.975556,-3.177639,7,150,0.0
37.266222,-1.913639,2,150,0.028845
37.266222,-1.913639,3,150,0.000516
37.266222,-1.913639,4,150,8e-06
37.266222,-1.913639,5,150,0.0
37.266222,-1.913639,6,150,0.0
37.266222,-1.913639,7,150,0.0
39.512417,-2.992222,2,150,0.072289
39.512417,-2.992222,3,150,0.002009
39.512417,-2.992222,4,150,4.8e-05
39.512417,-2.992222,5,150,1e-06
39.512417,-2.992222,6,150,0.0
39.512417,-2.992222,7,150,0.0
39.601278,-3.616389,2,150,6.131477
39.601278,-3.616389,3,150,0.843519
39.601278,-3.616389,4,150,0.129235
39.601278,-3.616389,5,150,0.018715
39.601278,-3.616389,6,150,0.002469
39.601278,-3.616389,7,150,0.000295
41.764583,-1.126167,2,150,45.0
41.764583,-1.126167,3,150,13.128712
41.764583,-1.126167,4,150,2.374246
41.764583,-1.126167,5,150,0.569944
41.764583,-1.126167,6,150,0.139986
41.764583,-1.126167,7,150,0.032953
37.323722,-6.666333,2,150,3.393295
37.323722,-6.666333,3,150,0.42672
37.323722,-6.666333,4,150,0.055069
37.323722,-6.666333,5,150,0.006536
37.323722,-6.666333,6,150,0.000698
37.323722,-6.666333,7,150,6.7e-05
41.328,-0.338472,2,150,0.058762
41.328,-0.338472,3,150,0.00148
41.328,-0.338472,4,150,3.2e-05
41.328,-0.338472,5,150,1e-06
41.328,-0.338472,6,150,0.0
41.328,-0.338472,7,150,0.0
38.644029,-3.365161,2,150,45.0
38.644029,-3.365161,3,150,45.0
38.644029,-3.365161,4,150,45.0
38.644029,-3.365161,5,150,68.670008
38.644029,-3.365161,6,150,7.053601
38.644029,-3.365161,7,150,2.077442
41.687611,0.690194,2,150,2.626501
41.687611,0.690194,3,150,0.311146
41.687611,0.690194,4,150,0.036818
41.687611,0.690194,5,150,0.003968
41.687611,0.690194,6,150,0.000383
41.687611,0.690194,7,150,3.3e-05
40.614778,-3.208583,2,150,45.0
40.614778,-3.208583,3,150,45.0
40.614778,-3.208583,4,150,45.0
40.614778,-3.208583,5,150,348.115212
40.614778,-3.208583,6,150,9.155994
40.614778,-3.208583,7,150,2.568603
39.637833,-4.464361,2,150,2.181824
39.637833,-4.464361,3,150,0.245927
39.637833,-4.464361,4,150,0.027219
39.637833,-4.464361,5,150,0.002727
39.637833,-4.464361,6,150,0.000244
39.637833,-4.464361,7,150,2e-05
41.372444,0.551222,2,150,2.312073
41.372444,0.551222,3,150,0.264835
41.372444,0.551222,4,150,0.029941
41.372444,0.551222,5,150,0.003069
41.372444,0.551222,6,150,0.000281
41.372444,0.551222,7,150,2.3e-05
43.157306,-8.882778,2,150,45.0
43.157306,-8.882778,3,150,45.0
43.157306,-8.882778,4,150,45.0
43.157306,-8.882778,5,150,45.0
43.157306,-8.882778,6,150,22.908065
43.157306,-8.882778,7,150,4.755335
41.495694,-0.512528,2,150,0.092776
41.495694,-0.512528,3,150,0.0029
41.495694,-0.512528,4,150,7.9e-05
41.495694,-0.512528,5,150,2e-06
41.495694,-0.512528,6,150,0.0
41.495694,-0.512528,7,150,0.0
41.495222,-0.512944,2,150,0.093081
41.495222,-0.512944,3,150,0.002914
41.495222,-0.512944,4,150,7.9e-05
41.495222,-0.512944,5,150,2e-06
41.495222,-0.512944,6,150,0.0
41.495222,-0.512944,7,150,0.0
42.717972,-1.634611,2,150,0.001669
42.717972,-1.634611,3,150,7e-06
42.717972,-1.634611,4,150,0.0
42.717972,-1.634611,5,150,0.0
42.717972,-1.634611,6,150,0.0
42.717972,-1.634611,7,150,0.0
42.717694,-1.633556,2,150,0.001672
42.717694,-1.633556,3,150,7e-06
42.717694,-1.633556,4,150,0.0
42.717694,-1.633556,5,150,0.0
42.717694,-1.633556,6,150,0.0
42.717694,-1.633556,7,150,0.0
43.599,-8.148306,2,150,45.0
43.599,-8.148306,3,150,13.763567
43.599,-8.148306,4,150,2.463266
43.599,-8.148306,5,150,0.592834
43.599,-8.148306,6,150,0.146422
43.599,-8.148306,7,150,0.034707
42.131111,2.9835,2,150,0.241666
42.131111,2.9835,3,150,0.011724
42.131111,2.9835,4,150,0.000502
42.131111,2.9835,5,150,1.9e-05
42.131111,2.9835,6,150,1e-06
42.131111,2.9835,7,150,0.0
41.93875,-0.757611,2,150,0.002359
41.93875,-0.757611,3,150,1.2e-05
41.93875,-0.757611,4,150,0.0
41.93875,-0.757611,5,150,0.0
41.93875,-0.757611,6,150,0.0
41.93875,-0.757611,7,150,0.0
42.413194,-2.435333,2,150,0.139777
42.413194,-2.435333,3,150,0.005288
42.413194,-2.435333,4,150,0.000174
42.413194,-2.435333,5,150,5e-06
42.413194,-2.435333,6,150,0.0
42.413194,-2.435333,7,150,0.0
41.629694,0.906,2,150,112.562566
41.629694,0.906,3,150,5.675806
41.629694,0.906,4,150,1.122342
41.629694,0.906,5,150,0.247995
41.629694,0.906,6,150,0.053407
41.629694,0.906,7,150,0.010776
41.403944,-0.46475,2,150,0.027553
41.403944,-0.46475,3,150,0.000482
41.403944,-0.46475,4,150,7e-06
41.403944,-0.46475,5,150,0.0
41.403944,-0.46475,6,150,0.0
41.403944,-0.46475,7,150,0.0
37.738639,-1.158167,2,150,45.0
37.738639,-1.158167,3,150,45.0
37.738639,-1.158167,4,150,44.741091
37.738639,-1.158167,5,150,5.631381
37.738639,-1.158167,6,150,1.556263
37.738639,-1.158167,7,150,0.485432
41.127417,1.015528,2,150,0.237716
41.127417,1.015528,3,150,0.011448
41.127417,1.015528,4,150,0.000486
41.127417,1.015528,5,150,1.8e-05
41.127417,1.015528,6,150,1e-06
41.127417,1.015528,7,150,0.0
40.989056,0.908194,2,150,45.0
40.989056,0.908194,3,150,45.0
40.989056,0.908194,4,150,45.0
40.989056,0.908194,5,150,45.0
40.989056,0.908194,6,150,55.25417
40.989056,0.908194,7,150,6.979314
39.693194,-3.835667,2,150,4.944808
39.693194,-3.835667,3,150,0.664124
39.693194,-3.835667,4,150,0.096078
39.693194,-3.835667,5,150,0.012998
39.693194,-3.835667,6,150,0.001594
39.693194,-3.835667,7,150,0.000177
40.711833,-6.38775,2,150,4.021837
40.711833,-6.38775,3,150,0.522828
40.711833,-6.38775,4,150,0.071189
40.711833,-6.38775,5,150,0.008979
40.711833,-6.38775,6,150,0.001022
40.711833,-6.38775,7,150,0.000105
40.066972,-5.087556,2,150,0.325481
40.066972,-5.087556,3,150,0.018006
40.066972,-5.087556,4,150,0.000886
40.066972,-5.087556,5,150,3.8e-05
40.066972,-5.087556,6,150,1e-06
40.066972,-5.087556,7,150,0.0
39.729771,-4.638284,2,150,0.639472
39.729771,-4.638284,3,150,0.046962
39.729771,-4.638284,4,150,0.003139
39.729771,-4.638284,5,150,0.000184
39.729771,-4.638284,6,150,1e-05
39.729771,-4.638284,7,150,0.0
39.671771,-4.645395,2,150,0.763818
39.671771,-4.645395,3,150,0.060173
39.671771,-4.645395,4,150,0.004349
39.671771,-4.645395,5,150,0.000277
39.671771,-4.645395,6,150,1.6e-05
39.671771,-4.645395,7,150,1e-06
39.978722,-3.433639,2,150,0.243005
39.978722,-3.433639,3,150,0.011818
39.978722,-3.433639,4,150,0.000507
39.978722,-3.433639,5,150,1.9e-05
39.978722,-3.433639,6,150,1e-06
39.978722,-3.433639,7,150,0.0
39.955639,-3.505528,2,150,0.178676
39.955639,-3.505528,3,150,0.007565
39.955639,-3.505528,4,150,0.000281
39.955639,-3.505528,5,150,9e-06
39.955639,-3.505528,6,150,0.0
39.955639,-3.505528,7,150,0.0
39.649722,-3.882333,2,150,0.089575
39.649722,-3.882333,3,150,0.002754
39.649722,-3.882333,4,150,7.3e-05
39.649722,-3.882333,5,150,2e-06
39.649722,-3.882333,6,150,0.0
39.649722,-3.882333,7,150,0.0
39.785306,-4.175667,2,150,0.86767
39.785306,-4.175667,3,150,0.071787
39.785306,-4.175667,4,150,0.005483
39.785306,-4.175667,5,150,0.00037
39.785306,-4.175667,6,150,2.2e-05
39.785306,-4.175667,7,150,1e-06
39.595466,-3.111673,2,150,0.275725
39.595466,-3.111673,3,150,0.014183
39.595466,-3.111673,4,150,0.000646
39.595466,-3.111673,5,150,2.6e-05
39.595466,-3.111673,6,150,1e-06
39.595466,-3.111673,7,150,0.0
39.8685,-4.362861,2,150,0.316283
39.8685,-4.362861,3,150,0.01728
39.8685,-4.362861,4,150,0.000839
39.8685,-4.362861,5,150,3.5e-05
39.8685,-4.362861,6,150,1e-06
39.8685,-4.362861,7,150,0.0
39.914889,-4.678639,2,150,3.796112
39.914889,-4.678639,3,150,0.48825
39.914889,-4.678639,4,150,0.065304
39.914889,-4.678639,5,150,0.008071
39.914889,-4.678639,6,150,0.000899
39.914889,-4.678639,7,150,9e-05
39.68875,-4.156083,2,150,0.086608
39.68875,-4.156083,3,150,0.002621
39.68875,-4.156083,4,150,6.9e-05
39.68875,-4.156083,5,150,2e-06
39.68875,-4.156083,6,150,0.0
39.68875,-4.156083,7,150,0.0
39.508889,-3.244361,2,150,0.051944
39.508889,-3.244361,3,150,0.001233
39.508889,-3.244361,4,150,2.5e-05
39.508889,-3.244361,5,150,0.0
39.508889,-3.244361,6,150,0.0
39.508889,-3.244361,7,150,0.0
40.053028,-3.986417,2,150,45.0
40.053028,-3.986417,3,150,45.0
40.053028,-3.986417,4,150,16.449765
40.053028,-3.986417,5,150,3.27593
40.053028,-3.986417,6,150,0.929002
40.053028,-3.986417,7,150,0.279128
39.704444,-3.438472,2,150,0.222095
39.704444,-3.438472,3,150,0.010375
39.704444,-3.438472,4,150,0.000427
39.704444,-3.438472,5,150,1.5e-05
39.704444,-3.438472,6,150,0.0
39.704444,-3.438472,7,150,0.0
39.781361,-4.63225,2,150,1.013923
39.781361,-4.63225,3,150,0.08891
39.781361,-4.63225,4,150,0.007257
39.781361,-4.63225,5,150,0.000525
39.781361,-4.63225,6,150,3.4e-05
39.781361,-4.63225,7,150,2e-06
39.78225,-2.422917,2,150,45.0
39.78225,-2.422917,3,150,12.154302
39.78225,-2.422917,4,150,2.232765
39.78225,-2.422917,5,150,0.533497
39.78225,-2.422917,6,150,0.129793
39.78225,-2.422917,7,150,0.030199
43.488472,-6.106194,2,150,0.171981
43.488472,-6.106194,3,150,0.007156
43.488472,-6.106194,4,150,0.000261
43.488472,-6.106194,5,150,8e-06
43.488472,-6.106194,6,150,0.0
43.488472,-6.106194,7,150,0.0
37.4305,-4.602111,2,150,1.036123
37.4305,-4.602111,3,150,0.09158
37.4305,-4.602111,4,150,0.007543
37.4305,-4.602111,5,150,0.000551
37.4305,-4.602111,6,150,3.6e-05
37.4305,-4.602111,7,150,2e-06
40.066889,-4.2315,2,150,0.873169
40.066889,-4.2315,3,150,0.072416
40.066889,-4.2315,4,150,0.005546
40.066889,-4.2315,5,150,0.000375
40.066889,-4.2315,6,150,2.2e-05
40.066889,-4.2315,7,150,1e-06
40.083361,-3.866639,2,150,0.266249
40.083361,-3.866639,3,150,0.013485
40.083361,-3.866639,4,150,0.000604
40.083361,-3.866639,5,150,2.4e-05
40.083361,-3.866639,6,150,1e-06
40.083361,-3.866639,7,150,0.0
42.793889,-7.838278,2,150,0.114087
42.793889,-7.838278,3,150,0.003928
42.793889,-7.838278,4,150,0.000118
42.793889,-7.838278,5,150,3e-06
42.793889,-7.838278,6,150,0.0
42.793889,-7.838278,7,150,0.0
38.362333,-3.064778,2,150,1.139727
38.362333,-3.064778,3,150,0.10426
38.362333,-3.064778,4,150,0.008937
38.362333,-3.064778,5,150,0.000681
38.362333,-3.064778,6,150,4.6e-05
38.362333,-3.064778,7,150,3e-06
38.059,-3.303889,2,150,45.0
38.059,-3.303889,3,150,9.964768
38.059,-3.303889,4,150,1.891951
38.059,-3.303889,5,150,0.445489
38.059,-3.303889,6,150,0.105507
38.059,-3.303889,7,150,0.023765
40.524028,0.291528,2,150,0.30178
40.524028,0.291528,3,150,0.016152
40.524028,0.291528,4,150,0.000767
40.524028,0.291528,5,150,3.2e-05
40.524028,0.291528,6,150,1e-06
40.524028,0.291528,7,150,0.0
39.806,-0.145472,2,150,13.856969
39.806,-0.145472,3,150,1.871032
39.806,-0.145472,4,150,0.336381
39.806,-0.145472,5,150,0.059964
39.806,-0.145472,6,150,0.009949
39.806,-0.145472,7,150,0.001511
38.67975,-3.756833,2,150,0.394687
38.67975,-3.756833,3,150,0.023728
38.67975,-3.756833,4,150,0.001276
38.67975,-3.756833,5,150,6e-05
38.67975,-3.756833,6,150,2e-06
38.67975,-3.756833,7,150,0.0
42.243833,-4.966333,2,150,0.000295
42.243833,-4.966333,3,150,1e-06
42.243833,-4.966333,4,150,0.0
42.243833,-4.966333,5,150,0.0
42.243833,-4.966333,6,150,0.0
42.243833,-4.966333,7,150,0.0
41.446667,1.245528,2,150,0.034678
41.446667,1.245528,3,150,0.000678
41.446667,1.245528,4,150,1.1e-05
41.446667,1.245528,5,150,0.0
41.446667,1.245528,6,150,0.0
41.446667,1.245528,7,150,0.0
42.337167,2.919917,2,150,0.641467
42.337167,2.919917,3,150,0.047167
42.337167,2.919917,4,150,0.003157
42.337167,2.919917,5,150,0.000186
42.337167,2.919917,6,150,1e-05
42.337167,2.919917,7,150,0.0
39.209972,-1.729333,2,150,0.006119
39.209972,-1.729333,3,150,5.1e-05
39.209972,-1.729333,4,150,0.0
39.209972,-1.729333,5,150,0.0
39.209972,-1.729333,6,150,0.0
39.209972,-1.729333,7,150,0.0
39.232528,-1.794139,2,150,0.006854
39.232528,-1.794139,3,150,6.1e-05
39.232528,-1.794139,4,150,0.0
39.232528,-1.794139,5,150,0.0
39.232528,-1.794139,6,150,0.0
39.232528,-1.794139,7,150,0.0
39.051236,-2.192996,2,150,0.379756
39.051236,-2.192996,3,150,0.022456
39.051236,-2.192996,4,150,0.001186
39.051236,-2.192996,5,150,5.5e-05
39.051236,-2.192996,6,150,2e-06
39.051236,-2.192996,7,150,0.0
41.435083,-1.244806,2,150,0.136134
41.435083,-1.244806,3,150,0.005088
41.435083,-1.244806,4,150,0.000166
41.435083,-1.244806,5,150,5e-06
41.435083,-1.244806,6,150,0.0
41.435083,-1.244806,7,150,0.0
41.16975,-0.441611,2,150,0.572899
41.16975,-0.441611,3,150,0.040243
41.16975,-0.441611,4,150,0.002562
41.16975,-0.441611,5,150,0.000143
41.16975,-0.441611,6,150,7e-06
41.16975,-0.441611,7,150,0.0
37.427944,-4.075833,2,150,0.957597
37.427944,-4.075833,3,150,0.082217
37.427944,-4.075833,4,150,0.00655
37.427944,-4.075833,5,150,0.000462
37.427944,-4.075833,6,150,2.9e-05
37.427944,-4.075833,7,150,2e-06
43.237778,-3.824222,2,150,0.174361
43.237778,-3.824222,3,150,0.0073
43.237778,-3.824222,4,150,0.000268
43.237778,-3.824222,5,150,8e-06
43.237778,-3.824222,6,150,0.0
43.237778,-3.824222,7,150,0.0
41.715389,-0.021611,2,150,0.084332
41.715389,-0.021611,3,150,0.00252
41.715389,-0.021611,4,150,6.5e-05
41.715389,-0.021611,5,150,1e-06
41.715389,-0.021611,6,150,0.0
41.715389,-0.021611,7,150,0.0
37.445388,-3.43277,2,150,0.686806
37.445388,-3.43277,3,150,0.051894
37.445388,-3.43277,4,150,0.00358
37.445388,-3.43277,5,150,0.000217
37.445388,-3.43277,6,150,1.2e-05
37.445388,-3.43277,7,150,1e-06
40.885222,-1.567444,2,150,0.153987
40.885222,-1.567444,3,150,0.006091
40.885222,-1.567444,4,150,0.00021
40.885222,-1.567444,5,150,6e-06
40.885222,-1.567444,6,150,0.0
40.885222,-1.567444,7,150,0.0
39.15325,-4.162778,2,150,0.076535
39.15325,-4.162778,3,150,0.002185
39.15325,-4.162778,4,150,5.4e-05
39.15325,-4.162778,5,150,1e-06
39.15325,-4.162778,6,150,0.0
39.15325,-4.162778,7,150,0.0
37.351111,-6.598222,2,150,45.0
37.351111,-6.598222,3,150,45.0
37.351111,-6.598222,4,150,126.599679
37.351111,-6.598222,5,150,7.585837
37.351111,-6.598222,6,150,2.020837
37.351111,-6.598222,7,150,0.637117
43.286861,-6.218333,2,150,0.091683
43.286861,-6.218333,3,150,0.00285
43.286861,-6.218333,4,150,7.7e-05
43.286861,-6.218333,5,150,2e-06
43.286861,-6.218333,6,150,0.0
43.286861,-6.218333,7,150,0.0
41.180444,-4.810444,2,150,198.010139
41.180444,-4.810444,3,150,6.342431
41.180444,-4.810444,4,150,1.251247
41.180444,-4.810444,5,150,0.2807
41.180444,-4.810444,6,150,0.06173
41.180444,-4.810444,7,150,0.012755
40.825194,-1.337889,2,150,0.006667
40.825194,-1.337889,3,150,5.8e-05
40.825194,-1.337889,4,150,0.0
40.825194,-1.337889,5,150,0.0
40.825194,-1.337889,6,150,0.0
40.825194,-1.337889,7,150,0.0
41.9905,-1.517056,2,150,3.54008
41.9905,-1.517056,3,150,0.449103
41.9905,-1.517056,4,150,0.058755
41.9905,-1.517056,5,150,0.007082
41.9905,-1.517056,6,150,0.000769
41.9905,-1.517056,7,150,7.5e-05
39.443528,-1.75275,2,150,0.634968
39.443528,-1.75275,3,150,0.046499
39.443528,-1.75275,4,150,0.003099
39.443528,-1.75275,5,150,0.000181
39.443528,-1.75275,6,150,9e-06
39.443528,-1.75275,7,150,0.0
41.839139,-1.183778,2,150,0.722942
41.839139,-1.183778,3,150,0.055741
41.839139,-1.183778,4,150,0.003933
41.839139,-1.183778,5,150,0.000244
41.839139,-1.183778,6,150,1.3e-05
41.839139,-1.183778,7,150,1e-06
39.063333,-6.503028,2,150,0.03008
39.063333,-6.503028,3,150,0.000549
39.063333,-6.503028,4,150,9e-06
39.063333,-6.503028,5,150,0.0
39.063333,-6.503028,6,150,0.0
39.063333,-6.503028,7,150,0.0
38.141528,-0.899639,2,150,45.0
38.141528,-0.899639,3,150,48.687558
38.141528,-0.899639,4,150,5.181119
38.141528,-0.899639,5,150,1.260544
38.141528,-0.899639,6,150,0.340836
38.141528,-0.899639,7,150,0.091286
39.964139,-3.844889,2,150,0.01745
39.964139,-3.844889,3,150,0.000244
39.964139,-3.844889,4,150,3e-06
39.964139,-3.844889,5,150,0.0
39.964139,-3.844889,6,150,0.0
39.964139,-3.844889,7,150,0.0
43.302722,-1.883028,2,150,0.026279
43.302722,-1.883028,3,150,0.000449
43.302722,-1.883028,4,150,7e-06
43.302722,-1.883028,5,150,0.0
43.302722,-1.883028,6,150,0.0
43.302722,-1.883028,7,150,0.0
38.590876,-5.449172,2,150,0.169509
38.590876,-5.449172,3,150,0.007006
38.590876,-5.449172,4,150,0.000253
38.590876,-5.449172,5,150,8e-06
38.590876,-5.449172,6,150,0.0
38.590876,-5.449172,7,150,0.0
40.2945,-0.289667,2,150,16.201334
40.2945,-0.289667,3,150,2.131179
40.2945,-0.289667,4,150,0.391004
40.2945,-0.289667,5,150,0.071853
40.2945,-0.289667,6,150,0.012344
40.2945,-0.289667,7,150,0.001945
43.284889,-2.264111,2,150,2.811629
43.284889,-2.264111,3,150,0.338768
43.284889,-2.264111,4,150,0.041049
43.284889,-2.264111,5,150,0.004541
43.284889,-2.264111,6,150,0.00045
